gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes
1,-0.43991649313097614,1,1,-0.4223169455581282,1,0,-1.4827115340671475,419.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,1,1,-0.6666391278783103,1,0,-0.017006579920626735,1024.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.9109613101984924,1,0,-1.2982520670487077,251.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,-0.43991649313097614,0,1,-0.7888002190384014,1,1,-0.29120308494803704,764.55,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,-0.5037576729981889,1,0,0.5862257311396761,1592.35,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-1.2367242199587352,1,1,0.16412929309748078,135.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,0.8400143297628127,1,1,0.30372024111143525,3958.25,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,1,1,-0.8702409464784621,1,0,-1.4677553610656522,233.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,1,0,1.4915401492832983,1,0,-1.491020519067978,1363.45,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.20401242110146783,273.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,0.8072447321617703,6254.45,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,2.273158691738958,1,0,1.0436161483629645,0,1,-0.6468276429835875,2651.2,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0,-0.43991649313097614,1,1,-0.6666391278783103,1,0,-1.4744025490663168,321.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,0.43281069256250915,1,1,0.6477122201458225,3539.25,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,-0.43991649313097614,1,0,-1.2367242199587352,1,1,1.3174164112127704,242.8,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,1,0,-0.748079855318371,1,0,0.5712695581381809,1181.75,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,-0.43991649313097614,1,0,0.8400143297628127,1,1,1.0000131841810405,5000.2,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-0.015113308357824713,1,0,-1.4694171580658184,654.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.43991649313097614,1,0,0.06632741908223598,1,0,-1.33148800705203,780.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,2.273158691738958,0,0,-0.7073594915983407,1,1,0.32200000811326246,1145.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,2.273158691738958,0,0,-1.0331224013585834,1,0,0.3884718881199074,503.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,1,1,-0.7073594915983407,1,1,1.3489905542159264,1559.25,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
1,-0.43991649313097614,1,0,1.1657772395230555,1,1,-1.4694171580658184,1252.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,-1.156999322034587,29.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.6468276429835875,45.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.9924020376385531,1,0,0.6560212051466532,662.65,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,-0.43991649313097614,1,1,0.025607055362205634,1,0,0.3319707901142591,2453.3,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
0,-0.43991649313097614,0,0,-0.7888002190384014,1,1,0.4815325201292102,1111.65,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,-1.2774445836787656,0,1,-1.328164413051698,24.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.43991649313097614,0,0,-0.5037576729981889,1,1,-0.4307940329619915,1023.85,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.1960038562387048,0,0,-1.1420431490330922,82.15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,-1.4993295040688086,244.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.43991649313097614,1,0,0.3106496014024181,1,0,-0.27126152094604356,2379.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,-0.43991649313097614,1,1,0.43281069256250915,1,1,0.2372483611047903,3173.35,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True
1,-0.43991649313097614,1,0,-1.0738427650786138,1,1,0.8720548151682491,531.0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,1.4915401492832983,1,0,-1.4960059100684764,1375.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,0,1.4935668932303794,8129.3,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
1,-0.43991649313097614,1,1,1.0843365120829946,1,0,-1.5109620830699715,1192.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,-0.43991649313097614,1,0,-0.5037576729981889,1,1,1.0565142821866886,1901.65,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,1,-0.3408762181180675,1,1,-1.3514295710540236,587.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,-0.43991649313097614,0,0,1.0843365120829946,1,1,1.5484061942358611,6519.75,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,1,1,1.6137012404433893,1,1,1.5783185402388515,8041.65,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-0.43991649313097614,0,1,-1.2774445836787656,1,0,-1.462769970065154,20.75,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,0,-0.21871512695797646,1,1,1.2343265612044643,2681.15,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False
0,-0.43991649313097614,0,0,-0.748079855318371,1,1,0.5081212721318681,1112.3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,-0.43991649313097614,1,1,1.5729808767233588,1,0,1.3556377422165908,7405.5,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
1,-0.43991649313097614,0,1,-0.7888002190384014,1,1,0.4499583771260538,1033.95,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,-0.43991649313097614,0,0,0.47353105628253944,1,0,0.13587874409465642,2958.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.43991649313097614,0,0,0.025607055362205634,1,1,0.5047976781315361,2684.85,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,-0.43991649313097614,1,1,1.6137012404433893,0,1,-0.3094828519498643,4179.2,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0.50313588113137,79.9,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-0.5444780367182193,1,1,1.3905354792200795,1934.45,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,1.2879383306831464,1,1,1.2526063282062914,6654.1,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
1,-0.43991649313097614,0,0,-1.2367242199587352,1,1,-0.6235624849812617,84.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,-1.3132082400502028,25.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.43991649313097614,0,1,1.1657772395230555,1,0,-1.4960059100684764,1124.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.43991649313097614,1,1,-0.13727439951791576,1,0,-1.4876969250676457,540.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,2.273158691738958,1,0,-0.38159658183809786,1,0,0.7324638671542947,1975.85,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-0.43991649313097614,1,0,1.002895784642934,0,1,-0.19980424993890028,3437.45,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,1.6137012404433893,0,0,-0.6484894399837535,3139.8,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,-0.43991649313097614,1,0,1.369379058123207,0,1,-0.27126152094604356,3789.2,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,1,1,1.3286586944031769,1,1,0.6460504231456565,5324.5,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,0,0,-0.9924020376385531,1,1,0.5064594751317021,624.6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.179085466098976,268.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,1.5729808767233588,1,0,-1.329826210051864,1836.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,-0.43991649313097614,1,1,-1.2774445836787656,1,1,-1.481049737066981,20.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.43991649313097614,1,0,-1.1552834925186746,1,0,-0.4889569279678058,179.35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,-0.8295205827584317,1,1,-1.5093002860698053,219.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
